order_item_id,order_id,product_id,quantity,unit_price,subtotal
8177,2736,2,2,497.46,994.92
8178,,12,1,25.24,25.24
8179,2736,20,1,287.02,
8180,2737,43,2,367.18,734.36
8181,2737,94,4,281.92,1127.68
8182,2737,36,4,370.69,1482.76
8183,2737,14,5,73.79,368.95
8184,2737,100068,2,195.2,390.4
8185,2738,31,2,224.75,449.5
8186,2738,3,1,N/A,88.56
8187,2738,13,3,95.9,287.7
8188,2738,37,1,426.49,426.49
8189,2738,87,2,311.01,622.02
8190,2739,27,4,442.48,
8191,2739,79,1,484.71,484.71
8192,2740,98,2,85.79,171.58
8193,2740,50,1,295.33,295.33
8194,2740,91,3,129.46,388.38
8195,2741,75,1,412.81,412.81
8196,2741,62,1,,170.9
8197,2742,81,2,199.52,399.04
8198,2742,69,5,195.2,976
8199,2742,91,2,129.46,258.92
8200,2742,6,5,452.67,2263.35
8201,2743,81,5,199.52,997.6
8202,2744,81,5,199.52,997.6
8203,2744,9,4,272.09,1088.36
8204,2745,59,,73.84,295.36
8205,2746,34,2,275.98,551.96
8206,2746,48,2,491.31,982.62
8207,,86,1,179.5,179.5
8208,2746,91,,129.46,517.84
8209,2747,22,,221.03,N/A
8210,102746,17,5,214.27,1071.35
8211,2747,89,3,64.65,193.95
8212,2748,48,1,491.31,491.31
8213,102747,72,4,445.53,1782.12
8214,2748,24,3,392.62,1177.86
8215,2748,100023,5,392.62,1963.1
8216,2749,69,5,195.2,976
8217,2749,78,2,484.96,969.92
8218,2749,46,5,251.7,1258.5
8219,2749,64,5,499.45,2497.25
8220,2750,2,4,497.46,1989.84
8221,,51,2,151.57,
8222,2751,95,2,184.49,368.98
8223,2751,83,4,177.32,709.28
8224,2752,33,5,218.48,1092.4
8225,2753,47,2,191.88,383.76
8226,2753,87,1,311.01,-311.01
8227,2753,91,5,129.46,647.3
8228,2753,89,3,64.65,193.95
8229,2753,31,1,224.75,224.75
8230,2754,100053,5,386.53,1932.65
8231,2755,26,2,154.86,309.72
8232,2755,100035,,370.69,1112.07
8233,2756,15,4,47.74,190.96
8234,2756,20,4,287.02,1148.08
8235,2756,,3,385.98,1157.94
8236,2757,39,3,14.99,44.97
8237,2758,100055,2,254.12,508.24
8238,2758,26,3,154.86,
8239,2759,,1,281.92,
8240,2759,31,1,224.75,224.75
8241,2759,97,2,259.99,519.98
8242,2760,15,4,,190.96
8243,2760,30,1,476.64,476.64
8244,,88,5,265.4,1327
8245,2761,25,1,385.98,385.98
8246,2761,,1,177.68,177.68
8247,2761,96,1,458.83,458.83
8248,2761,25,5,385.98,1929.9
8249,2762,89,5,64.65,323.25
8250,2762,31,5,224.75,1123.75
8251,2762,91,,,647.3
8252,,39,4,,59.96
8253,,38,1,61.02,
8254,2763,37,3,426.49,1279.47
8255,2764,,1,129.46,129.46
8256,2764,98,4,,343.16
8257,2764,73,4,158.94,635.76
8258,2764,5,3,434.01,1302.03
8259,2765,90,5,288.52,1442.6
8260,2765,40,-4,161.35,645.4
8261,2765,69,4,195.2,780.8
8262,2765,,5,65.16,325.8
8263,2766,96,4,,1835.32
8264,2766,,N/A,295.33,1476.65
8265,2766,60,2,158.57,317.14
8266,2767,18,1,95.05,95.05
8267,,85,3,492.59,1477.77
8268,2768,98,5,,428.95
8269,2768,89,1,64.65,64.65
8270,2769,16,5,65.16,325.8
8271,2769,71,3,455,0
8272,2769,24,1,392.62,392.62
8273,2770,62,3,170.9,512.7
8274,2770,17,,214.27,857.08
8275,2770,27,2,442.48,884.96
8276,2770,70,1,,452.51
8277,2770,41,1,268.87,268.87
8278,2771,74,4,340.82,1363.28
8279,2771,100,4,291.9,1167.6
8280,2772,27,5,442.48,2212.4
8281,2772,66,1,293.11,0
8282,2772,89,5,64.65,323.25
8283,2772,12,3,25.24,75.72
8284,102771,56,3,254.12,762.36
8285,2773,68,5,98.06,490.3
8286,2773,92,3,326.9,980.7
8287,2773,41,2,268.87,537.74
8288,2774,59,4,73.84,295.36
8289,2774,78,1,484.96,484.96
8290,2774,47,3,191.88,575.64
8291,2775,31,3,224.75,674.25
8292,2775,55,1,162.76,162.76
8293,2776,17,4,214.27,857.08
8294,2776,31,4,224.75,899
8295,2776,53,1,470.48,470.48
8296,2776,22,1,221.03,221.03
8297,2776,83,5,177.32,886.6
8298,2777,,1,327.28,327.28
8299,2777,26,4,154.86,619.44
8300,2777,52,,158.39,158.39
8301,2778,93,4,168.83,675.32
8302,,97,1,259.99,259.99
8303,2778,19,1,,111.64
8304,2778,97,2,259.99,519.98
8305,,91,3,129.46,388.38
8306,2779,18,2,95.05,190.1
8307,2780,55,1,162.76,162.76
8308,102779,28,5,402.01,2010.05
8309,2781,3,3,88.56,265.68
8310,2781,25,,385.98,1543.92
8311,2781,1,4,484.6,1938.4
8312,2781,36,5,370.69,1853.45
8313,,35,1,460.47,460.47
8314,2782,89,4,64.65,258.6
8315,2782,67,2,,45.08
8316,2783,72,3,445.53,1336.59
8317,2783,17,5,,
8318,2784,61,1,79.84,79.84
8319,2784,,5,170.9,
8320,,94,2,,563.84
8321,2785,14,4,73.79,295.16
8322,2785,78,4,484.96,1939.84
8323,2786,79,1,484.71,484.71
8324,2787,69,1,195.2,195.2
8325,2787,18,5,95.05,475.25
8326,2788,,3,326.9,980.7
8327,2788,30,,476.64,953.28
8328,2788,75,3,412.81,1238.43
8329,,,3,272.09,816.27
8330,2789,74,5,340.82,1704.1
8331,102788,99,5,,242.3
8332,2789,82,1,17.08,17.08
8333,2790,33,4,218.48,873.92
8334,2790,99,3,48.46,145.38
8335,2791,100,1,291.9,291.9
8336,2791,30,3,,1429.92
8337,2792,79,1,484.71,484.71
8338,2793,,4,460.47,1841.88
8339,2793,39,3,14.99,44.97
8340,2793,30,3,476.64,1429.92
8341,2793,79,1,484.71,484.71
8342,2793,32,3,218.69,656.07
8343,,55,2,162.76,
8344,,44,3,415.15,1245.45
8345,2794,22,3,221.03,663.09
8346,2794,84,1,362.96,362.96
8347,,44,2,415.15,830.3
8348,2795,57,2,249.19,498.38
8349,2795,8,5,408.88,2044.4
8350,2795,37,2,426.49,852.98
8351,2796,82,2,17.08,34.16
8352,2796,5,3,434.01,
8353,2796,32,,218.69,218.69
8354,2796,52,2,158.39,316.78
8355,2796,69,2,195.2,390.4
8356,2797,9,4,272.09,
8357,2797,38,,61.02,183.06
8358,2798,99,2,48.46,96.92
8359,2798,27,4,442.48,1769.92
8360,2799,97,2,259.99,519.98
8361,2799,8,4,408.88,1635.52
8362,2799,77,1,375.81,0
8363,2800,46,3,251.7,755.1
8364,2800,81,4,199.52,798.08
8365,2801,18,2,95.05,190.1
8366,,74,5,340.82,1704.1
8367,2802,17,2,214.27,428.54
8368,,,4,179.5,718
8369,2802,89,3,64.65,193.95
8370,2803,4,,49.43,197.72
8371,2803,30,1,476.64,476.64
8372,2803,95,2,184.49,368.98
8373,2803,63,2,422.48,844.96
8374,2804,,3,458.83,-1376.49
8375,2805,,3,375.81,1127.43
8376,2805,32,4,0,874.76
8377,2805,16,3,,0
8378,,1,5,,2423
8379,2806,75,2,412.81,825.62
8380,2807,,2,,969.92
8381,2807,19,,,334.92
8382,2807,95,2,184.49,
8383,2807,28,,402.01,402.01
8384,2808,25,1,385.98,385.98
8385,2809,88,4,265.4,1061.6
8386,2809,34,5,275.98,1379.9
8387,2809,17,1,,214.27
8388,2809,20,1,287.02,287.02
8389,2810,36,3,370.69,1112.07
8390,2810,80,2,177.68,355.36
8391,2810,49,1,,250.17
8392,2811,33,1,218.48,218.48
8393,2811,67,1,22.54,22.54
8394,2812,22,2,221.03,N/A
8395,2812,86,3,179.5,538.5
8396,2812,61,2,79.84,159.68
8397,2812,36,2,370.69,741.38
8398,2812,83,5,177.32,886.6
8399,2813,41,2,268.87,537.74
8400,2813,49,4,250.17,1000.68
8401,2813,87,1,,311.01
8402,2814,42,1,399.2,399.2
8403,2814,19,1,111.64,111.64
8404,2814,10,5,44.37,221.85
8405,2814,21,2,286.66,573.32
8406,102813,83,3,177.32,531.96
8407,2815,27,1,442.48,442.48
8408,2815,4,2,49.43,
8409,2815,34,5,275.98,1379.9
8410,2816,47,2,191.88,383.76
8411,,100085,1,179.5,179.5
8412,2816,76,1,14.77,14.77
8413,2816,76,5,14.77,73.85
8414,2817,88,3,,
8415,2817,8,1,408.88,408.88
8416,2817,22,4,221.03,884.12
8417,,2,2,,994.92
8418,2817,12,2,25.24,50.48
8419,2818,44,1,415.15,415.15
8420,2818,90,1,288.52,288.52
8421,2818,5,4,434.01,1736.04
8422,2818,80,2,177.68,355.36
8423,2818,62,,-170.9,854.5
8424,2819,55,4,162.76,651.04
8425,2819,24,4,392.62,1570.48
8426,2819,30,5,476.64,2383.2
8427,2819,65,3,24.15,72.45
8428,2820,47,2,191.88,383.76
8429,,93,4,168.83,675.32
8430,2821,57,,249.19,1245.95
8431,2821,86,,179.5,718
8432,2821,49,3,250.17,750.51
8433,2822,44,1,415.15,415.15
8434,2822,88,1,265.4,265.4
8435,,100000,3,484.6,1453.8
8436,2822,91,1,129.46,129.46
8437,2823,37,3,,1279.47
8438,102822,50,,295.33,295.33
8439,2823,2,4,497.46,1989.84
8440,102823,48,5,491.31,2456.55
8441,2824,5,5,434.01,2170.05
8442,2824,52,5,158.39,
8443,2824,36,5,370.69,1853.45
8444,2825,8,,408.88,
8445,2826,96,4,74789.29,1835.32
8446,2826,23,2,133.11,266.22
8447,102825,35,1,460.47,460.47
8448,2826,33,,,1092.4
8449,2827,71,1,455,
8450,2827,93,3,168.83,506.49
8451,2827,1,,484.6,969.2
8452,2828,28,1,402.01,402.01
8453,2828,52,1,158.39,158.39
8454,2828,68,4,98.06,392.24
8455,2828,18,1,95.05,0
8456,2829,32,2,218.69,
8457,2829,27,1,442.48,
8458,2829,94,1,281.92,281.92
8459,,77,2,,751.62
8460,2829,9,5,272.09,
8461,2830,79,2,484.71,969.42
8462,2831,69,,195.2,
8463,2831,8,1,408.88,408.88
8464,2831,31,3,224.75,674.25
8465,2831,94,3,281.92,845.76
8466,2831,29,3,205.58,616.74
8467,2832,25,3,385.98,
8468,2832,98,1,85.79,85.79
8469,,22,1,221.03,221.03
8470,2833,67,4,22.54,90.16
8471,,100066,2,22.54,45.08
8472,2833,94,1,281.92,
8473,2833,84,3,362.96,1088.88
8474,2834,52,1,158.39,158.39
8475,2835,64,,499.45,998.9
8476,2835,17,5,214.27,1071.35
8477,,80,4,0,710.72
8478,2835,58,5,157.01,785.05
8479,,9,5,272.09,1360.45
8480,2836,,5,161.35,0
8481,2836,9,1,272.09,272.09
8482,2836,56,3,254.12,762.36
8483,2837,85,1,492.59,492.59
8484,2837,80,1,177.68,177.68
8485,2838,67,2,22.54,45.08
8486,2838,70,2,452.51,905.02
8487,2839,27,3,442.48,1327.44
8488,2839,96,1,458.83,458.83
8489,,,5,375.81,1879.05
8490,2839,82,,13646.919999999998,34.16
8491,2840,91,3,129.46,388.38
8492,,84,2,362.96,725.92
8493,2842,82,1,17.08,17.08
8494,2842,46,1,251.7,251.7
8495,2842,100045,,251.7,755.1
8496,2842,93,3,168.83,506.49
8497,2842,59,2,,147.68
8498,2843,7,3780,289.43,1447.15
8499,,96,5,458.83,2294.15
8500,,8,-1,408.88,408.88
8501,2843,77,,375.81,1503.24
8502,2844,76,1,14.77,
8503,2844,36,2,370.69,741.38
8504,102843,36,1,370.69,370.69
8505,102844,43,5,367.18,1835.9
8506,,37,0,426.49,0
8507,2845,64,3,,1498.35
8508,2846,15,5,47.74,238.7
8509,2846,100030,4,224.75,899
8510,2846,29,5,205.58,1027.9
8511,2846,61,4,79.84,
8512,2846,21,4,286.66,1146.64
8513,2847,100094,1,184.49,184.49
8514,2847,1,4,484.6,1938.4
8515,2847,40,3,161.35,484.05
8516,2848,73,3,158.94,476.82
8517,2848,92,2,326.9,
8518,2848,20,3,287.02,861.06
8519,2849,80,1,177.68,177.68
8520,2849,,2,295.33,590.66
8521,,15,3,47.74,143.22
8522,2849,100054,2,162.76,325.52
8523,,56,1,254.12,254.12
8524,2850,16,,65.16,260.64
8525,2850,53,5,470.48,2352.4
8526,2851,14,2,73.79,147.58
8527,2851,75,1,412.81,412.81
8528,2851,,1,254.12,254.12
8529,,85,3,492.59,1477.77
8530,2852,6,4,452.67,1810.68
8531,2852,27,4,442.48,1769.92
8532,2853,91,3,129.46,388.38
8533,2854,4,1,49.43,49.43
8534,2855,48,1,491.31,491.31
8535,2855,46,2,,503.4
8536,,61,2,79.84,159.68
8537,,18,4,95.05,380.2
8538,2855,92,3,326.9,980.7
8539,2856,93,2,168.83,337.66
8540,2856,24,5,392.62,1963.1
8541,2856,35,1,460.47,460.47
8542,2856,33,4,218.48,873.92
8543,2857,8,4,408.88,1635.52
8544,2858,9,4,272.09,1088.36
8545,2858,,2,268.87,537.74
8546,2858,27,5,442.48,2212.4
8547,2858,76,1,14.77,
8548,2858,75,1,,412.81
8549,2859,70,,452.51,452.51
8550,2859,100065,3,293.11,879.33
8551,2860,24,,392.62,785.24
8552,2860,50,,295.33,885.99
8553,,25,5,385.98,1929.9
8554,2860,22,5,221.03,1105.15
8555,2860,,4,268.87,1075.48
8556,2861,7,4,289.43,1157.72
8557,2861,96,1,458.83,
8558,2861,60,2,158.57,317.14
8559,2861,14,4,73.79,295.16
8560,2862,38,2,61.02,-122.04
8561,2862,34,1,275.98,275.98
8562,2862,88,1,265.4,
8563,2863,36,5,370.69,1853.45
8564,2864,13,2,95.9,191.8
8565,2864,94,4,281.92,1127.68
8566,2864,53,1,470.48,470.48
8567,2864,4,1,49.43,49.43
8568,2865,90,5,288.52,1442.6
8569,2866,,2,177.32,354.64
8570,2866,66,4,293.11,1172.44
8571,2866,57,3,249.19,747.57
8572,2866,20,2,287.02,574.04
8573,2866,65,2,-24.15,
8574,2867,14,1,,
8575,2867,84,3,N/A,
8576,2868,,5,158.57,
8577,,20,1,287.02,287.02
8578,2869,44,,415.15,1660.6
8579,2869,53,2,470.48,940.96
8580,2869,52,5,158.39,791.95
8581,102868,54,1,386.53,386.53
8582,2870,34,1,275.98,275.98
8583,2871,19,,111.64,223.28
8584,2871,,5,0,2132.45
8585,2872,69,5,195.2,976
8586,2872,75,1,412.81,412.81
8587,2872,34,1,275.98,275.98
8588,2873,3,4,,354.24
8589,2873,58,3,157.01,471.03
8590,2873,34,5,275.98,1379.9
8591,2874,1,4,484.6,1938.4
8592,,69,1,195.2,195.2
8593,2875,72,4,445.53,1782.12
8594,2875,5,5,,2170.05
8595,2876,50,,295.33,1181.32
8596,2876,95,5,184.49,922.45
8597,2876,37,3,,1279.47
8598,2876,81,4,199.52,798.08
8599,2877,34,,275.98,827.94
8600,102876,,,,553.47
8601,2877,,1,221.03,221.03
8602,2878,41,5,268.87,1344.35
8603,2878,75,1,412.81,412.81
8604,,72,3,445.53,1336.59
8605,2878,17,2,214.27,428.54
8606,2879,66,3,293.11,879.33
8607,2879,68,1,98.06,98.06
8608,2880,67,5,22.54,112.7
8609,2881,55,2,162.76,
8610,102880,,3,17.08,51.24
8611,2881,56,2,254.12,-508.24
8612,2881,15,1,,47.74
8613,2882,16,4,65.16,260.64
8614,2882,81,1,199.52,199.52
8615,2882,46,1,,
8616,2882,93,3,155154.77000000002,506.49
8617,,37,,426.49,852.98
8618,2883,72,2,445.53,891.06
8619,2883,26,3,154.86,464.58
8620,,40,1,,
8621,2884,80,1,177.68,177.68
8622,2884,97,4,259.99,1039.96
8623,2884,18,5,95.05,475.25
8624,2885,2,5,497.46,2487.3
8625,2886,55,1,162.76,162.76
8626,2886,,2,,590.66
8627,2887,3,1,88.56,88.56
8628,2887,54,,386.53,1159.59
8629,102886,87,,311.01,933.03
8630,2887,71,3,455,1365
8631,,47,5,191.88,959.4
8632,2889,29,,N/A,411.16
8633,2889,8,3,408.88,1226.64
8634,,,2,24.15,48.3
8635,2890,,5,289.43,1447.15
8636,2890,75,1,412.81,412.81
8637,2890,44,4,415.15,1660.6
8638,2891,88,4,,1061.6
8639,2892,60,1,158.57,158.57
8640,,22,4,221.03,884.12
8641,2893,74,4,340.82,1363.28
8642,102892,78,2,484.96,969.92
8643,2893,13,2,,
8644,2893,78,-3,484.96,1454.88
8645,2894,,3,14.99,44.97
8646,2895,37,5,426.49,N/A
8647,2895,100041,5,399.2,1996
8648,2895,5,2,434.01,
8649,2895,93,5,168.83,844.15
8650,2896,84,1,362.96,362.96
8651,2896,66,5,293.11,
8652,2896,91,,129.46,647.3
8653,2896,49,,250.17,500.34
8654,2896,,4,452.51,1810.04
8655,2897,94,2,281.92,563.84
8656,2898,82,4,17.08,68.32
8657,2898,100055,1,254.12,254.12
8658,2899,37,4,426.49,1705.96
8659,2899,39,1920,14.99,74.95
8660,2899,52,2,158.39,316.78
8661,2899,19,4,111.64,446.56
8662,2899,57,4,249.19,996.76
8663,2900,52,4,158.39,
8664,2901,48,5,491.31,2456.55
8665,2901,73,,158.94,317.88
8666,,,4,170.9,683.6
8667,2901,17,2,214.27,428.54
8668,2901,63,2,422.48,844.96
8669,2902,28,1,402.01,402.01
8670,2902,27,4,442.48,1769.92
8671,2902,68,5,98.06,
8672,2902,30,2,476.64,953.28
8673,2903,95,,184.49,553.47
8674,2903,21,3,286.66,859.98
8675,102902,,2,484.71,969.42
8676,102902,46,3,251.7,755.1
8677,2903,19,3,111.64,334.92
8678,2904,1,2,484.6,969.2
8679,2904,8,1,408.88,408.88
8680,2904,16,,65.16,130.32
8681,2905,39,3,14.99,44.97
8682,2906,98,1,85.79,85.79
8683,2906,58,5,157.01,
8684,,5,2,434.01,868.02
8685,2906,47,1,191.88,191.88
8686,2906,55,1,162.76,162.76
8687,2907,27,2,442.48,
8688,2907,63,-1,422.48,422.48
8689,2907,24,4,392.62,1570.48
8690,2908,,2,49.43,98.86
8691,102907,91,5,129.46,647.3
8692,2908,,1,177.32,177.32
8693,2908,10,3,,133.11
8694,2909,100065,3,293.11,879.33
8695,2910,16,5,65.16,325.8
8696,2910,68,2,98.06,
8697,,54,3,386.53,1159.59
8698,2910,83,3,177.32,531.96
8699,2910,5,,434.01,1736.04
8700,2911,12,5,25.24,126.2
8701,2911,,4,,177.48
8702,2911,36,3,370.69,1112.07
8703,2912,30,5,476.64,2383.2
8704,,59,2,73.84,147.68
8705,2912,74,5,340.82,0
8706,2912,83,5,177.32,886.6
8707,2912,,4,98.06,392.24
8708,,81,1,199.52,199.52
8709,2913,82,1,17.08,17.08
8710,2913,11,1,327.28,327.28
8711,2913,70,3,452.51,1357.53
8712,,95,4,184.49,737.96
8713,2914,76,2,14.77,29.54
8714,2914,98,5,85.79,428.95
8715,2915,68,2,98.06,
8716,2915,,4,157.01,628.04
8717,2915,36,2,370.69,741.38
8718,2915,,3,402.01,1206.03
8719,2916,47,2,191.88,
8720,,21,5,,1433.3
8721,2917,51,3,151.57,454.71
8722,2917,31,3,224.75,674.25
8723,2917,9,1,272.09,272.09
8724,2918,76,3,14.77,44.31
8725,2918,,1,221.03,221.03
8726,2919,1,1,484.6,484.6
8727,2919,93,2,168.83,337.66
8728,2920,54,3,386.53,1159.59
8729,2920,56,-2,254.12,508.24
8730,2920,95,5,184.49,922.45
8731,2921,57,3,249.19,747.57
8732,2921,74,1,340.82,340.82
8733,,27,N/A,,1769.92
8734,,46,1,251.7,251.7
8735,2921,2,3,497.46,1492.38
8736,2922,35,2,460.47,920.94
8737,2922,3,1,88.56,88.56
8738,2922,77,,375.81,1503.24
8739,2923,8,4,408.88,1635.52
8740,2924,53,1,470.48,470.48
8741,2924,2,5,497.46,2487.3
8742,2924,43,1,367.18,367.18
8743,2925,45,1,,
8744,2925,2,5,497.46,2487.3
8745,2926,15,5,47.74,238.7
8746,2926,97,4,259.99,
8747,2927,38,2,61.02,122.04
8748,2928,87,5,,1555.05
8749,2928,74,2,340.82,681.64
8750,2928,76,4,14.77,59.08
8751,2928,69,5,195.2,976
8752,2928,,1,44.37,44.37
8753,2929,99,3,48.46,145.38
8754,2929,26,4,154.86,619.44
8755,2929,67,4,22.54,
8756,2929,99,2,48.46,96.92
8757,102929,63,4,,N/A
8758,2930,58,4,157.01,628.04
8759,,92,4,326.9,1307.6
8760,2930,21,3,286.66,859.98
8761,2931,92,5,N/A,1634.5
8762,2931,12,4,25.24,100.96
8763,2931,6,3,452.67,1358.01
8764,,28,1,402.01,402.01
8765,2932,84,2,362.96,725.92
8766,2932,96,2,458.83,917.66
8767,2932,22,5,221.03,
8768,2933,,2,293.11,586.22
8769,2933,94,1,281.92,114741.44
8770,2934,23,5,133.11,665.55
8771,2934,,1,221.03,221.03
8772,2934,32,3,218.69,656.07
8773,2935,57,2,249.19,498.38
8774,2935,88,4,265.4,1061.6
8775,2935,1,N/A,484.6,484.6
8776,2935,65,1,24.15,24.15
8777,2936,85,5,492.59,
8778,2936,,4,287.02,1148.08
8779,,9,3,272.09,816.27
8780,2937,25,,385.98,1543.92
8781,,47,5,191.88,959.4
8782,2937,5,3,0,
8783,2937,2,,497.46,497.46
8784,2937,82,5,,85.4
8785,2938,20,4,,1148.08
8786,2938,30,,476.64,1906.56
8787,2939,76,-2,14.77,29.54
8788,2939,,3,327.28,981.84
8789,,32,2,218.69,437.38
8790,2939,3,3,88.56,265.68
8791,2939,46,2,251.7,503.4
8792,2940,49,5,250.17,1250.85
8793,2940,96,5,458.83,2294.15
8794,2940,10,1,44.37,
8795,2940,41,5,268.87,1344.35
8796,102940,91,1,129.46,129.46
8797,102940,26,5,154.86,774.3
8798,2942,,3,,875.7
8799,2942,92,1,326.9,
8800,2942,,5,218.69,1093.45
8801,2942,100014,4,47.74,190.96
8802,2943,8,4,,0
8803,2943,14,2,73.79,147.58
8804,2943,72,4,445.53,1782.12
8805,2943,16,3,65.16,
8806,2944,50,0,295.33,
8807,2945,66,3,293.11,879.33
8808,2945,47,1,,191.88
8809,2945,41,,268.87,1075.48
8810,2945,49,4,250.17,1000.68
8811,2946,61,3,,239.52
8812,2946,77,4,375.81,1503.24
8813,2947,,0,422.48,1267.44
8814,2947,56,1,254.12,254.12
8815,2947,73,1,158.94,158.94
8816,2947,34,3,70374.90000000001,827.94
8817,2948,99,2,48.46,96.92
8818,2949,87,2,311.01,622.02
8819,2949,91,3,129.46,269147.34
8820,2949,72,1,445.53,445.53
8821,2949,,,158.39,316.78
8822,,69,4,195.2,780.8
8823,2950,18,2076,95.05,285.15
8824,2950,29,3,205.58,616.74
8825,2950,4,3,49.43,148.29
8826,,35,5,460.47,2302.35
8827,2951,34,5,275.98,
8828,2951,92,4,326.9,1307.6
8829,2951,60,3,158.57,N/A
8830,2951,81,3,199.52,
8831,2952,28,5,402.01,2010.05
8832,2952,88,,,1327
8833,2953,41,2,268.87,355983.88
8834,2953,48,4,491.31,1965.24
8835,2954,90,4,288.52,1154.08
8836,2954,90,,288.52,1442.6
8837,102954,27,4,442.48,1769.92
8838,2955,100034,1,460.47,460.47
8839,2955,100065,2,293.11,586.22
8840,2955,2,2,497.46,994.92
8841,2955,15,5,47.74,238.7
8842,2956,,4,65.16,260.64
8843,2956,66,5,293.11,1465.55
8844,2956,,2,24.15,48.3
8845,2957,31,2,224.75,449.5
8846,2958,77,,375.81,1127.43
8847,2958,86,,179.5,359
8848,2958,11,2,327.28,654.56
8849,2958,47,1,191.88,191.88
8850,2958,87,1,311.01,
8851,2959,26,1,154.86,154.86
8852,2959,93,4,168.83,
8853,2959,29,3,205.58,616.74
8854,2960,40,5,161.35,806.75
8855,2960,33,4,218.48,
8856,2960,89,1,64.65,
8857,2960,40,2,161.35,322.7
8858,102959,34,,275.98,275.98
8859,2961,86,N/A,179.5,897.5
8860,2961,100,5,291.9,1459.5
8861,2961,12,2,25.24,50.48
8862,2961,52,5,158.39,791.95
8863,,,2,452.67,905.34
8864,2962,32,1,218.69,
8865,2962,21,4,286.66,1146.64
8866,2962,59,1,,73.84
8867,2962,100075,,14.77,44.31
8868,2962,97,3,259.99,779.97
8869,2963,11,5,327.28,1636.4
8870,2963,69,2,195.2,390.4
8871,2963,86,3,179.5,538.5
8872,2964,93,1,,
8873,2964,36,1,370.69,370.69
8874,2964,31,5,224.75,
8875,2964,79,1,,484.71
8876,2965,63,3,422.48,
8877,2965,68,5,98.06,490.3
8878,2965,82,3,17.08,51.24
8879,2965,14,4,73.79,295.16
8880,2966,2,5,497.46,2487.3
8881,2966,59,5,73.84,369.2
8882,2966,38,3,61.02,183.06
8883,2966,76,1,14.77,14.77
8884,2967,7,2,289.43,578.86
8885,2967,89,3,64.65,193.95
8886,2967,65,2,,48.3
8887,2967,,4,386.53,1546.12
8888,2968,38,N/A,61.02,61.02
8889,2969,39,2,14.99,29.98
8890,2969,34,5,275.98,1379.9
8891,2970,7,4,289.43,1157.72
8892,2971,10,,44.37,
8893,2971,98,3,85.79,
8894,2971,94,1,281.92,281.92
8895,2971,2,3,497.46,1492.38
8896,2972,94,4,281.92,1127.68
8897,2973,85,1,492.59,492.59
8898,2973,6,2,452.67,905.34
8899,2973,95,3,184.49,553.47
8900,2973,61,3,79.84,239.52
8901,2974,68,4,98.06,392.24
8902,2974,27,4,442.48,1769.92
8903,2974,71,4,455,1820
8904,2975,90,3,,
8905,2975,33,4,218.48,873.92
8906,2975,53,1,470.48,-470.48
8907,2975,33,2,218.48,436.96
8908,2975,73,5,158.94,794.7
8909,2976,15,5,47.74,238.7
8910,2976,,2,95.05,N/A
8911,2977,17,2,214.27,428.54
8912,2978,91,5,129.46,647.3
8913,102977,43,1,367.18,367.18
8914,2978,100096,5,259.99,1299.95
8915,2978,100042,2,367.18,734.36
8916,2978,52,1,158.39,158.39
8917,2979,62,,170.9,341.8
8918,2979,86,3,179.5,538.5
8919,2979,57,1,249.19,249.19
8920,2980,88,1,265.4,
8921,2980,28,N/A,402.01,1608.04
8922,2980,14,3,73.79,221.37
8923,2981,92,1,326.9,326.9
8924,,70,1,452.51,452.51
8925,2982,52,,158.39,316.78
8926,2982,3,5,88.56,442.8
8927,2982,27,2,442.48,884.96
8928,2982,14,,73.79,
8929,2983,7,2,289.43,
8930,2983,62,1,170.9,170.9
8931,2984,94,4,281.92,N/A
8932,102983,73,3,158.94,476.82
8933,2984,,1,25.24,25.24
8934,2984,6,4,452.67,1810.68
8935,2984,23,,133.11,399.33
8936,2985,53,5,470.48,2352.4
8937,2985,5,1,,434.01
8938,2985,,1,95.9,95.9
8939,2986,64,2,499.45,998.9
8940,2986,95,,184.49,368.98
8941,2986,100013,3,73.79,221.37
8942,2986,47,3,191.88,575.64
8943,2987,46,1,251.7,251.7
8944,2987,3,3,,-265.68
8945,2987,24,4,392.62,1570.48
8946,2987,17,2,214.27,
8947,2987,25,3,385.98,1157.94
8948,2988,42,2,399.2,798.4
8949,2988,75,4,,1651.24
8950,2988,15,2,47.74,95.48
8951,2988,65,5,24.15,120.75
8952,2988,36,4,370.69,1482.76
8953,2989,19,5,111.64,558.2
8954,2989,59,,73.84,369.2
8955,,34,1,275.98,275.98
8956,2990,7,3,289.43,868.29
8957,2990,52,4,158.39,633.56
8958,2990,17,3,214.27,642.81
8959,2990,31,3,224.75,674.25
8960,2990,68,5,98.06,
8961,2991,83,3,177.32,531.96
8962,2991,52,5,158.39,791.95
8963,2991,11,1,327.28,327.28
8964,2992,,4,,780.8
8965,2993,94,1,281.92,
8966,2993,68,4,98.06,392.24
8967,2994,74,3,340.82,1022.46
8968,2994,76,4,14.77,59.08
8969,2994,60,3,158.57,475.71
8970,2994,73,3,158.94,476.82
8971,2994,47,3,191.88,575.64
8972,2995,26,2,154.86,309.72
8973,2995,17,4,214.27,857.08
8974,2995,27,2,442.48,
8975,2995,35,3,460.47,1381.41
8976,2995,99,5,48.46,242.3
8977,2996,15,4,47.74,190.96
8978,2996,7,5,289.43,1447.15
8979,,78,3,484.96,1454.88
